-0.008190833292184951,-0.8190833292184951,20,40.95416646092475,29.98194596860725
-0.030939271749739213,-1.1374219228777132,20,15.916929682960903,29.90224998542547
-0.0763924193853146,-2.272657381778769,20,56.7617729450528,29.74251012457148
-0.14446339983096765,-3.4035490222826534,20,56.54458202519421,29.50203520643933
-0.2350234041847064,-4.5280002176869365,20,56.222559770214176,29.179800493761064
-0.3479036767205098,-5.64401362679017,20,55.800670455161644,28.774463436834537
-0.4828984379930387,-6.7497380636264435,20,55.286221841813706,28.284386973975927
-0.6397690088529906,-7.843528542997594,20,54.689523968557474,27.707672351498275
-0.8182494538057791,-8.924022247639432,20,54.02468523209192,27.042204025786475
-1.0180541254320097,-9.990233581311527,20,53.31056668360475,26.285709765468454
-1.2388875777221127,-11.041672614505144,20,52.57195165968084,25.435839447486302
-1.4804573049362606,-12.0784863607074,20,51.84068731011279,24.49026655941296
-1.7424898378537321,-13.101626645873571,20,51.15701425830861,23.446816192729415
-2.0247506078330426,-14.11303849896553,20,50.570592654597924,22.303623131919863
-2.327067881751566,-15.115863695926164,20,50.141259848031694,21.05932236691126
-2.6493608110280986,-16.114646463826617,20,49.939138395022646,19.713272203761278
-2.991671183286528,-17.115518612921473,20,50.04360745474273,18.265806932574378
-3.3541979026923134,-18.126335970289254,20,50.54086786838922,16.718511152435468
-3.7373324532971526,-19.156727530241962,20,51.519577997635274,15.07450189248317
-4.141692741748896,-20.21801442258719,20,53.0643446172613,13.338697844956727
-4.568151894751731,-21.322957650141703,20,55.24716137772576,11.518048378308436
-5.017857967212813,-22.485303623054136,20,58.117298645621595,9.621690276427643
-5.492240414265927,-23.71912235265568,20,61.69093648007736,7.66099906095215
-5.992999747640636,-25.03796666873543,20,65.94221580398734,5.649506570232603
-6.52207826193004,-26.4539257144702,20,70.79795228673842,3.602667880073284
-7.081611933831657,-27.976683595080793,20,76.13789403052988,1.5374784630099896
-7.673866295533619,-29.612718085098084,20,81.80172450086445,-0.5280361310352646
-8.301161680540583,-31.36476925034821,20,87.60255826250626,-2.5754150798316573
-8.965795124418237,-33.23167219388275,20,93.34514717672717,-4.586383643600811
-9.66996686158491,-35.2085868583336,20,98.84573322254214,-6.5434378704050005
-10.415718624340665,-37.287588137787715,20,103.95006397270606,-8.43033533086512
-11.204889029012275,-39.45852023358053,20,108.54660478964077,-10.232449871107349
-12.039088739554192,-41.70998552709583,20,112.57326467576495,-11.936968975082976
-12.919695480891267,-44.030337066853804,20,116.01757698789879,-13.532933239395845
-13.847866837930683,-46.40856785197076,20,118.91153925584744,-15.01113434808343
-14.824567462835903,-48.83503124526104,20,121.32316966451434,-16.363898452372155
-15.850606847135907,-51.3019692150002,20,123.3468984869577,-17.584785557828525
-16.926684048934277,-53.80386008991844,20,125.09454374591222,-18.668233566620387
-18.05343649150409,-56.33762212849064,20,126.68810192861015,-19.6091699592005
-19.231490879858832,-58.90271941773713,20,128.2548644623242,-20.402606600480766
-20.461515260647918,-61.501219039454305,20,129.92498108585895,-21.043225413624043
-21.744272129493194,-64.13784344226373,20,131.83122014047132,-21.52495564702795
-23.080673211717464,-66.82005411121361,20,134.11053344749376,-21.840537726827392
-24.47183706012756,-69.5581924205048,20,136.9069154645597,-21.98106453607764
-25.91915089300389,-72.36569164381655,20,140.37496116558737,-21.935488745312
-27.42433803116698,-75.2593569081543,20,144.68326321688758,-21.69008527963834
-28.97771022722594,-77.66860980294807,20,120.46264473968823,-21.23213240939438
-30.551750211071585,-78.70199919228212,20,51.669469466702864,-20.560425924473833
-32.12397616757544,-78.61129782519303,20,-4.535068354454149,-19.68293985537298
-33.68860017444877,-78.23120034366636,20,-19.004874076333806,-18.60516457562136
-35.245283422481776,-77.83416240165027,20,-19.851897100804635,-17.32978535014672
-36.793702043816516,-77.42093106673669,20,-20.661566745679124,-15.859369218657491
-38.3334433302238,-76.98706432036452,20,-21.693337318607973,-14.197191267046065
-39.86389450943076,-76.52255896034767,20,-23.2252680008428,-12.348120458993122
-41.38412806149348,-76.01167760313605,20,-25.54406786058148,-10.31953324151624
