2.8629102764182126E-5,0.17177461658509277,20,51.532384975527826
3.8084461715653364E-5,0.028366076854413714,20,-43.02256191920372
2.957463865932925E-4,0.7729857746329174,20,223.3859093335511
7.538120308202066E-4,1.3741969326807422,20,180.3633474143474
0.0014695395999247598,2.1471827073136596,20,231.89573238987523
0.002500187299435316,3.0919430985316687,20,283.4281173654028
0.0039030133348802384,4.208478106334767,20,334.9605023409295
0.005735275911787889,5.496787730722954,20,386.4928873164558
0.008054233235686634,6.956871971696238,20,438.02527229198546
0.010917143512104838,8.588730829254613,20,489.55765726751264
0.014381264946570868,10.392364303398082,20,541.0900422430409
0.01850385574461308,12.367772394126636,20,592.6224272185657
0.023342174111759855,14.514955101440316,20,644.1548121941042
0.02895347825353953,16.833912425339037,20,695.6871971696162
0.0353950263754805,19.3246443658229,20,747.2195821451586
0.0427240766831111,21.987150922891814,20,798.7519671206737
0.050997887381959706,24.821432096545827,20,850.2843520962044
0.06027371667755506,27.827487886786066,20,901.8167370720724
0.07060882277542523,31.005318293610504,20,953.34912204733
0.08206046388109856,34.354923317019974,20,1004.881507022841
0.09468589820010338,37.87630295701449,20,1056.4138919983538
0.1085423839379681,41.569457213594156,20,1107.9462769739025
0.12368717930022106,45.43438608675888,20,1159.478661949415
0.14017754249239062,49.47108957650867,20,1211.0110469249357
0.15807073172000521,53.67956768284379,20,1262.5434319005376
0.1774240051885931,58.059820405763716,20,1314.0758168759799
0.1982946211036828,62.6118477452689,20,1365.6082018515567
0.22073983767080246,67.33564970135906,20,1417.1405868270426
0.24481691309548057,72.23122627403433,20,1468.672971802582
0.2705831055832455,77.29857746329486,20,1520.2053567781622
0.29809567333962567,82.53770326914041,20,1571.7377417536638
0.3274118745701494,87.94860369157122,20,1623.2701267292437
0.35858896748034497,93.53127873058665,20,1674.8025117046266
0.3916842102757408,99.28572838618749,20,1726.3348966802505
0.4267548611618621,105.21195265836403,20,1777.867281652966
0.4638581783442309,111.30995154710618,20,1829.3996666226453
0.5030514200283841,117.57972505245968,20,1880.9320516060482
0.5443918444198504,124.02127317439923,20,1932.4644365818629
0.5879367097241581,130.63459591292298,20,1983.9968215571266
0.6337432741468356,137.4196932680323,20,2035.5292065327912
0.681868795893411,144.37656523972603,20,2087.0615915081303
0.7323705331694129,151.50521182800588,20,2138.5939764839513
