2.636389221463885E-4,0.026363892214638845,20,1.3181946107319422,90.0
2.636389221463885E-4,0.0,20,-1.3181946107319422,90.0
0.0023945838010131964,0.10654724394334038,20,5.327362197167019,90.0
0.006612806555355572,0.21091113771711875,20,5.218194688688919,90.0
0.013203779609015535,0.32954865268299804,20,5.931875748293965,90.0
0.02269478080628588,0.4745500598635172,20,7.250070359025957,90.0
0.0356130879914594,0.6459153592586762,20,8.56826496975795,90.0
0.052485979008828905,0.843644550868475,20,9.886459580489943,90.0
0.07384073170268718,1.0677376346929137,20,11.204654191221934,90.0
0.10020462391732265,1.3181946107317737,20,12.522848801942999,90.0
0.13210493349703686,1.5950154789857107,20,13.841043412696846,90.0
0.17006893828611824,1.898200239454069,20,15.159238023417911,90.0
0.21462391612885523,2.2277488921368485,20,16.477432634138975,90.0
0.2662971448695493,2.5836614370347046,20,17.795627244892824,90.0
0.3256159023524846,2.965937874146764,20,19.11382185560296,90.0
0.3931074664219626,3.3745782034739,20,20.432016466356806,90.0
0.4692991149222674,3.8095824250152392,20,21.750211077066947,90.0
0.5547181256976961,4.270950538771436,20,23.068405687809864,90.0
0.6498917765925459,4.758682544742492,20,24.386600298552786,90.0
0.7553473454511054,5.272778442927969,20,25.70479490927385,90.0
0.871612110117667,5.813238233328086,20,27.02298952000584,90.0
0.9992133484365239,6.380061915942843,20,28.341184130737833,90.0
1.1386783382519687,6.973249490772239,20,29.659378741469826,90.0
1.2905343574082941,7.592800957816276,20,30.97757335220182,90.0
1.4553086837497933,8.238716317074951,20,32.29576796293381,90.0
1.6335285951207585,8.910995568548268,20,33.6139625736658,90.0
1.825721369365483,9.609638712236224,20,34.932157184397795,90.0
2.0324142843282593,10.334645748138819,20,36.25035179512979,90.0
2.254134617853385,11.086016676256273,20,37.56854640587271,90.0
2.4914096477851437,11.86375149658793,20,38.886741016582846,90.0
2.7447666519678324,12.667850209134446,20,40.20493562732577,90.0
3.0147329082457444,13.4983128138956,20,41.52313023805775,90.0
3.3018356944631724,14.355139310871396,20,42.841324848789746,90.0
3.6066022884644133,15.23832970006205,20,44.15951945953267,90.0
3.9295599680937516,16.147883981466904,20,45.477714070242804,90.0
4.271236011195484,17.08380215508662,20,46.795908680985725,90.0
4.632157695613904,18.046084220920974,20,48.11410329171772,90.0
5.012852299193259,19.034730178967784,20,49.43229790234044,90.0
5.413847099777791,20.04974002922661,20,50.7504925129413,90.0
5.8356693752118804,21.091113771704446,20,52.06868712389184,90.0
6.278846403339827,22.15885140639736,20,53.386881734645684,90.0
6.743905462005917,23.252952933304474,20,54.70507634535583,90.0
7.231373829054433,24.373418352425794,20,56.023270956065964,90.0
7.7417787823296855,25.52024766376263,20,57.34146556684166,90.0
8.275647599675958,26.693440867313665,20,58.6596601775518,90.0
8.833507558937546,27.892997963079342,20,59.97785478828379,90.0
9.415885937958738,29.118918951059655,20,61.296049399015786,90.0
10.023310014584023,30.37120383126423,20,62.61424401022858,90.0
10.656307066657753,31.649852603686497,20,63.93243862111356,90.0
11.315404372023977,32.954865268311174,20,65.25063323123362,90.0
12.001129208526995,34.28624182515092,20,66.56882784198747,90.0
12.71400885401111,35.64398227420575,20,67.8870224527413,90.0
13.454570586320605,37.02808661547478,20,69.20521706345144,90.0
14.223341683299765,38.438554848958006,20,70.52341167416158,90.0
15.020849422792901,39.875386974656756,20,71.84160628493728,90.0
15.847621082644295,41.3385829925697,20,73.15980089564742,90.0
16.703656662853955,42.80177901048309,20,73.15980089566928,90.0
17.588428885577574,44.23861113618096,20,71.84160628489357,90.0
18.50141047297088,45.64907936966507,20,70.52341167420529,90.0
19.44207414718955,47.033183710933656,20,69.2052170634296,90.0
20.40989263038806,48.39092415992554,20,67.88702244959423,90.0
21.404338644723243,49.72230071675917,20,66.5688278416815,90.0
22.424884912350887,51.02731338138209,20,65.2506332311462,90.0
23.471004155426712,52.305962153791256,20,63.932438620457916,90.0
